(1.666481,  3.796619,  1.834032),  (0.481565,  0.605765)
(1.947134,  0.757742,  1.876346),  (0.494148,  0.894737)
(1.947135,  3.815558,  1.876345),  (0.487416,  0.603315)
(1.947134,  0.757742,  1.876346),  (0.494148,  0.894737)
(1.666481,  3.796619,  1.834032),  (0.481565,  0.605765)
(1.666480,  0.757742,  1.834033),  (0.488002,  0.894352)
(1.721484,  3.982809,  -2.250000),  (0.917452,  0.537225)
(-1.721440,  0.000000,  -2.249999),  (0.539696,  0.488334)
(1.721485,  0.000000,  -2.250000),  (0.539696,  0.537226)
(-1.721440,  0.000000,  -2.249999),  (0.539696,  0.488334)
(1.721484,  3.982809,  -2.250000),  (0.917452,  0.537225)
(-1.721440,  3.982809,  -2.249998),  (0.917452,  0.488334)
(-1.944191,  0.296092,  1.520546),  (0.553511,  0.454895)
(-1.947083,  0.757742,  1.876347),  (0.515417,  0.409270)
(-1.999999,  0.000001,  2.207269),  (0.475417,  0.479966)
(1.666480,  0.296091,  1.477564),  (0.449285,  0.939279)
(1.944242,  0.000001,  1.520545),  (0.455884,  0.967746)
(1.944242,  0.296092,  1.520545),  (0.455424,  0.939712)
(1.944242,  0.000001,  1.520545),  (0.455884,  0.967746)
(1.666480,  0.296091,  1.477564),  (0.449285,  0.939279)
(1.666480,  0.000000,  1.477564),  (0.449512,  0.967739)
(-1.947084,  3.815558,  -1.876347),  (0.948027,  0.117884)
(-1.997088,  4.458605,  -1.717429),  (0.930135,  0.056671)
(-1.947084,  4.134456,  -1.560335),  (0.912458,  0.087408)
(-1.997088,  4.458605,  -1.717429),  (0.930135,  0.056671)
(-1.947084,  3.815558,  -1.876347),  (0.948027,  0.117884)
(-1.997088,  3.963870,  -2.207686),  (0.985077,  0.103767)
(1.666480,  0.757742,  1.834033),  (0.900389,  0.008218)
(-1.666434,  0.757742,  1.834034),  (0.900389,  0.045435)
(-1.666434,  0.296091,  1.477564),  (0.946920,  0.045435)
(1.666480,  0.757742,  1.834033),  (0.900389,  0.008218)
(-1.666434,  0.296091,  1.477564),  (0.946920,  0.045435)
(1.666480,  0.296091,  1.477564),  (0.946920,  0.008218)
(1.947134,  0.757741,  -1.876348),  (0.054469,  0.897074)
(1.947133,  3.815558,  -1.876349),  (0.065219,  0.605730)
(1.997044,  3.963597,  -2.207079),  (0.028617,  0.590647)
(1.997044,  3.963597,  -2.207079),  (0.028617,  0.590647)
(2.000000,  0.000000,  -2.206654),  (0.014509,  0.967653)
(1.947134,  0.757741,  -1.876348),  (0.054469,  0.897074)
(-1.997087,  3.963870,  2.207686),  (0.488957,  0.102430)
(-1.947083,  0.757742,  1.876347),  (0.515417,  0.409270)
(-1.947083,  3.815558,  1.876346),  (0.525633,  0.117573)
(-1.997087,  3.963870,  2.207686),  (0.488957,  0.102430)
(-1.999999,  0.000001,  2.207269),  (0.475417,  0.479966)
(-1.947083,  0.757742,  1.876347),  (0.515417,  0.409270)
(-1.997087,  4.454433,  1.721562),  (0.544313,  0.057097)
(-1.947083,  3.815558,  1.876346),  (0.525633,  0.117573)
(-1.947084,  4.131767,  1.562999),  (0.561661,  0.087897)
(-1.947083,  3.815558,  1.876346),  (0.525633,  0.117573)
(-1.997087,  4.454433,  1.721562),  (0.544313,  0.057097)
(-1.997087,  3.963870,  2.207686),  (0.488957,  0.102430)
(-1.666434,  3.796619,  1.834033),  (0.531491,  0.120088)
(-1.947083,  0.757742,  1.876347),  (0.515417,  0.409270)
(-1.666434,  0.757742,  1.834034),  (0.521589,  0.408967)
(-1.947083,  0.757742,  1.876347),  (0.515417,  0.409270)
(-1.666434,  3.796619,  1.834033),  (0.531491,  0.120088)
(-1.947083,  3.815558,  1.876346),  (0.525633,  0.117573)
(1.997047,  3.963597,  2.207077),  (0.524109,  0.588664)
(1.721486,  4.495639,  1.741809),  (0.472160,  0.537297)
(1.997047,  4.453840,  1.721270),  (0.469423,  0.542593)
(1.721486,  4.495639,  1.741809),  (0.472160,  0.537297)
(1.997047,  3.963597,  2.207077),  (0.524109,  0.588664)
(1.721486,  3.982809,  2.249997),  (0.529982,  0.586162)
(1.721484,  4.500000,  -1.737492),  (0.081512,  0.539557)
(1.997044,  3.963597,  -2.207079),  (0.028617,  0.590647)
(1.997045,  4.458009,  -1.717143),  (0.084188,  0.544903)
(1.997044,  3.963597,  -2.207079),  (0.028617,  0.590647)
(1.721484,  4.500000,  -1.737492),  (0.081512,  0.539557)
(1.721484,  3.982809,  -2.250000),  (0.022728,  0.588087)
(1.721486,  3.982809,  2.249997),  (0.918694,  0.543211)
(1.721485,  0.000000,  2.249999),  (0.540937,  0.543211)
(-1.721439,  3.982809,  2.249998),  (0.918693,  0.592102)
(-1.721439,  3.982809,  2.249998),  (0.918693,  0.592102)
(1.721485,  0.000000,  2.249999),  (0.540937,  0.543211)
(-1.721439,  0.000000,  2.250000),  (0.540937,  0.592102)
(-1.997088,  3.963870,  -2.207686),  (0.985077,  0.103767)
(-1.721440,  0.000000,  -2.249999),  (0.991275,  0.481685)
