(0.743028,  0.767816,  0.715751),  (0.851793,  0.207857)
(0.715452,  0.743630,  0.722133),  (0.873994,  0.208356)
(0.698847,  0.733247,  0.672229),  (0.879515,  0.181965)
(0.613802,  1.280196,  0.389702),  (0.010562,  0.720014)
(0.599601,  1.206497,  0.439790),  (0.009602,  0.780788)
(0.662418,  1.212746,  0.454815),  (0.051465,  0.777034)
(0.368712,  0.651941,  0.710302),  (0.899182,  0.281378)
(0.406780,  0.668171,  0.670807),  (0.905734,  0.246374)
(0.425290,  0.708256,  0.710948),  (0.936939,  0.252598)
(0.490108,  0.702830,  0.530921),  (0.909126,  0.150456)
(0.540890,  0.702952,  0.536530),  (0.941038,  0.149799)
(0.484128,  0.702229,  0.598157),  (0.925846,  0.187630)
(0.734701,  0.984099,  0.252214),  (0.383330,  0.797801)
(0.697815,  0.972864,  0.224415),  (0.418390,  0.794087)
(0.724713,  1.037295,  0.165059),  (0.412658,  0.732379)
(0.603359,  1.394985,  0.212238),  (0.044472,  0.599597)
(0.635210,  1.368571,  0.218845),  (0.025552,  0.592075)
(0.617257,  1.371517,  0.169103),  (0.039413,  0.577030)
(0.515743,  1.275955,  0.338472),  (0.083435,  0.716072)
(0.490030,  1.203035,  0.375016),  (0.090576,  0.770486)
(0.544520,  1.203073,  0.406959),  (0.051465,  0.777034)
(0.632888,  1.056843,  0.519310),  (0.059537,  0.891090)
(0.639661,  1.137531,  0.498723),  (0.047767,  0.838915)
(0.585172,  1.138707,  0.479295),  (0.008717,  0.836808)
(0.324250,  1.158492,  0.061451),  (0.351902,  0.291992)
(0.337716,  1.144755,  0.075436),  (0.363500,  0.288565)
(0.341554,  1.149625,  0.112161),  (0.378547,  0.296126)
(0.305783,  1.239054,  0.166098),  (0.239307,  0.306169)
(0.306492,  1.203763,  0.186790),  (0.213445,  0.313548)
(0.360839,  1.200241,  0.186982),  (0.204696,  0.286122)
(0.248178,  1.045815,  0.101179),  (0.291192,  0.400380)
(0.263251,  1.097541,  0.087975),  (0.286339,  0.378737)
(0.292033,  1.083311,  0.116835),  (0.310052,  0.370833)
(0.752754,  0.773676,  0.851970),  (0.862626,  0.281495)
(0.701277,  0.769906,  0.861623),  (0.899182,  0.281378)
(0.706276,  0.757608,  0.789772),  (0.887222,  0.242243)
(0.724713,  1.037295,  0.165059),  (0.412658,  0.732379)
(0.769440,  1.054303,  0.206160),  (0.367180,  0.740473)
(0.734701,  0.984099,  0.252214),  (0.383330,  0.797801)
(0.814235,  0.551008,  1.174574),  (0.801668,  0.617641)
(0.802157,  0.486014,  1.223476),  (0.807072,  0.666321)
(0.808976,  0.462383,  1.205023),  (0.826361,  0.669418)
(0.704841,  0.433397,  1.193761),  (0.964335,  0.662267)
(0.710674,  0.460510,  1.222669),  (0.989008,  0.658993)
(0.694664,  0.561175,  1.163942),  (0.994165,  0.591162)
(0.276819,  0.370597,  0.972775),  (0.994165,  0.591162)
(0.249524,  0.261527,  1.001869),  (0.989008,  0.658993)
(0.266112,  0.238365,  0.974698),  (0.964335,  0.662267)
(0.164993,  0.262604,  0.941732),  (0.826361,  0.669418)
(0.163412,  0.284041,  0.965500),  (0.807072,  0.666321)
(0.164214,  0.356190,  0.926866),  (0.801668,  0.617641)
(0.176144,  0.482287,  0.937660),  (0.749419,  0.572514)
(0.166173,  0.457780,  0.892045),  (0.783692,  0.562310)
(0.164567,  0.384283,  0.918675),  (0.795907,  0.602322)
(0.755333,  1.124003,  0.356999),  (0.193295,  0.294608)
(0.740640,  1.095854,  0.367677),  (0.198260,  0.314079)
(0.753513,  1.096669,  0.385026),  (0.213445,  0.313548)
(0.846668,  1.176429,  0.364155),  (0.234578,  0.246984)
(0.830039,  1.122531,  0.368055),  (0.243698,  0.271633)
(0.836776,  1.098828,  0.356005),  (0.257615,  0.274304)
(0.797594,  0.672019,  1.164998),  (0.749419,  0.572514)
(0.794703,  0.600925,  1.192008),  (0.762746,  0.607894)
(0.816356,  0.576454,  1.163579),  (0.795907,  0.602322)
(0.562740,  0.768925,  0.390334),  (0.921011,  0.063572)
(0.642475,  0.765666,  0.426800),  (0.921011,  0.063572)
(0.579829,  0.734363,  0.423390),  (0.937506,  0.078609)
(0.739635,  0.777193,  0.591152),  (0.834415,  0.132120)
(0.747275,  0.780208,  0.661377),  (0.834585,  0.177673)
(0.719902,  0.748595,  0.631436),  (0.857340,  0.158901)
(0.649497,  1.373989,  0.296230),  (0.029558,  0.631309)
(0.656050,  1.342257,  0.341828),  (0.038716,  0.664160)
(0.692703,  1.349664,  0.350998),  (0.066354,  0.659247)
(0.613532,  1.567765,  0.009011),  (0.519063,  0.245562)
(0.617391,  1.540717,  -0.024264),  (0.512359,  0.217633)
(0.596855,  1.507343,  -0.000695),  (0.544831,  0.209551)
(-0.790570,  0.887103,  0.374706),  (0.343042,  0.979023)
(-0.813438,  0.880948,  0.177615),  (0.343042,  0.911684)
(-0.657587,  0.813578,  0.256296),  (0.216695,  0.945354)
(-0.725057,  0.926250,  0.398449),  (0.305134,  0.465966)
(-0.619307,  0.859293,  0.249211),  (0.197729,  0.510470)
(-0.740452,  0.922106,  0.265770),  (0.305134,  0.510470)
(0.386124,  0.669025,  0.646858),  (0.887222,  0.242243)
(0.368712,  0.651941,  0.710302),  (0.899182,  0.281378)
(0.324079,  0.655640,  0.679303),  (0.862626,  0.281495)
(0.599696,  0.709193,  0.562916),  (0.941038,  0.149799)
(0.589272,  0.741608,  0.626688),  (0.952319,  0.181095)
(0.556649,  0.750809,  0.594285),  (0.971933,  0.177983)
(0.629364,  1.541502,  -0.000006),  (0.652399,  0.833630)
(0.619751,  1.546678,  0.039378),  (0.627785,  0.832026)
(0.634822,  1.577450,  0.050668),  (0.614926,  0.802028)
(0.761483,  1.480227,  0.080058),  (0.623770,  0.869854)
(0.743809,  1.478776,  0.122516),  (0.588642,  0.876496)
(0.740948,  1.446427,  0.128848),  (0.589660,  0.903646)
(0.460102,  0.967932,  0.341069),  (0.287508,  0.910330)
(0.457845,  1.004312,  0.304601),  (0.283606,  0.871478)
(0.491932,  0.971740,  0.268888),  (0.314264,  0.855799)
(0.642475,  0.765666,  0.426800),  (0.403767,  0.987874)
(0.562740,  0.768925,  0.390334),  (0.403767,  0.987874)
(0.627397,  0.791217,  0.383728),  (0.423474,  0.967445)
(0.613241,  1.479270,  0.009885),  (0.650547,  0.869495)
(0.614999,  1.425923,  0.044958),  (0.637014,  0.917476)
(0.601615,  1.454452,  0.058300),  (0.617481,  0.898120)
(0.733291,  1.412217,  0.136715),  (0.595013,  0.937412)
(0.739255,  1.410311,  0.110780),  (0.617607,  0.935006)
