(-1.102664,  0.140344,  -0.108602),  (0.644569,  0.840638)
(-1.219418,  0.001630,  -0.736418),  (0.238110,  0.782330)
(-1.102664,  0.140344,  -0.736418),  (0.238110,  0.840638)
(-1.219418,  0.001630,  -0.736418),  (0.238110,  0.782330)
(-1.102664,  0.140344,  -0.108602),  (0.644569,  0.840638)
(-1.219418,  0.001630,  -0.108602),  (0.644569,  0.782330)
(-1.209196,  0.001630,  -0.108602),  (0.646773,  0.783595)
(-1.102664,  0.140344,  -0.108602),  (0.644569,  0.840638)
(-1.092442,  0.140344,  -0.108602),  (0.646773,  0.841903)
(-1.102664,  0.140344,  -0.108602),  (0.644569,  0.840638)
(-1.209196,  0.001630,  -0.108602),  (0.646773,  0.783595)
(-1.219418,  0.001630,  -0.108602),  (0.644569,  0.782330)
(-1.209196,  0.001630,  -0.736418),  (0.235906,  0.783595)
(-1.092442,  0.140344,  -0.736418),  (0.235906,  0.841902)
(-1.102664,  0.140344,  -0.736418),  (0.238110,  0.840638)
(-1.209196,  0.001630,  -0.736418),  (0.235906,  0.783595)
(-1.102664,  0.140344,  -0.736418),  (0.238110,  0.840638)
(-1.219418,  0.001630,  -0.736418),  (0.238110,  0.782330)
(-1.209196,  0.001630,  -0.108602),  (0.644623,  0.775236)
(-1.209196,  0.001630,  -0.736418),  (0.238164,  0.775236)
(-1.219418,  0.001630,  -0.736418),  (0.238110,  0.782330)
(-1.219418,  0.001630,  -0.736418),  (0.238110,  0.782330)
(-1.219418,  0.001630,  -0.108602),  (0.644569,  0.782330)
(-1.209196,  0.001630,  -0.108602),  (0.644623,  0.775236)
(-1.013781,  0.279059,  -0.108602),  (0.644569,  0.840638)
(-1.130535,  0.140344,  -0.736418),  (0.238110,  0.782330)
(-1.013781,  0.279059,  -0.736418),  (0.238110,  0.840638)
(-1.130535,  0.140344,  -0.736418),  (0.238110,  0.782330)
(-1.013781,  0.279059,  -0.108602),  (0.644569,  0.840638)
(-1.130535,  0.140344,  -0.108602),  (0.644569,  0.782330)
(-1.120314,  0.140344,  -0.108602),  (0.646773,  0.783595)
(-1.013781,  0.279059,  -0.108602),  (0.644569,  0.840638)
(-1.003559,  0.279059,  -0.108602),  (0.646773,  0.841903)
(-1.013781,  0.279059,  -0.108602),  (0.644569,  0.840638)
(-1.120314,  0.140344,  -0.108602),  (0.646773,  0.783595)
(-1.130535,  0.140344,  -0.108602),  (0.644569,  0.782330)
(-1.120314,  0.140344,  -0.736418),  (0.235906,  0.783595)
(-1.003559,  0.279059,  -0.736418),  (0.235906,  0.841902)
(-1.013781,  0.279059,  -0.736418),  (0.238110,  0.840638)
(-1.120314,  0.140344,  -0.736418),  (0.235906,  0.783595)
(-1.013781,  0.279059,  -0.736418),  (0.238110,  0.840638)
(-1.130535,  0.140344,  -0.736418),  (0.238110,  0.782330)
(-1.120314,  0.140344,  -0.108602),  (0.644623,  0.775236)
(-1.120314,  0.140344,  -0.736418),  (0.238164,  0.775236)
(-1.130535,  0.140344,  -0.736418),  (0.238110,  0.782330)
(-1.130535,  0.140344,  -0.736418),  (0.238110,  0.782330)
(-1.130535,  0.140344,  -0.108602),  (0.644569,  0.782330)
(-1.120314,  0.140344,  -0.108602),  (0.644623,  0.775236)
(-0.924898,  0.417773,  -0.108602),  (0.644569,  0.840638)
(-1.041652,  0.279059,  -0.736418),  (0.238110,  0.782330)
(-0.924898,  0.417773,  -0.736418),  (0.238110,  0.840638)
(-1.041652,  0.279059,  -0.736418),  (0.238110,  0.782330)
(-0.924898,  0.417773,  -0.108602),  (0.644569,  0.840638)
(-1.041652,  0.279059,  -0.108602),  (0.644569,  0.782330)
(-1.031431,  0.279059,  -0.108602),  (0.646773,  0.783595)
(-0.924898,  0.417773,  -0.108602),  (0.644569,  0.840638)
(-0.914676,  0.417773,  -0.108602),  (0.646773,  0.841903)
(-0.924898,  0.417773,  -0.108602),  (0.644569,  0.840638)
(-1.031431,  0.279059,  -0.108602),  (0.646773,  0.783595)
(-1.041652,  0.279059,  -0.108602),  (0.644569,  0.782330)
(-1.031431,  0.279059,  -0.736418),  (0.235906,  0.783595)
(-0.914676,  0.417773,  -0.736418),  (0.235906,  0.841902)
(-0.924898,  0.417773,  -0.736418),  (0.238110,  0.840638)
(-1.031431,  0.279059,  -0.736418),  (0.235906,  0.783595)
(-0.924898,  0.417773,  -0.736418),  (0.238110,  0.840638)
(-1.041652,  0.279059,  -0.736418),  (0.238110,  0.782330)
(-1.031431,  0.279059,  -0.108602),  (0.644623,  0.775236)
