(-0.515558,  0.999999,  3.621163),  (0.013973,  0.111208)
(-0.516189,  0.852965,  -3.378832),  (0.929682,  0.941924)
(-0.516201,  0.999999,  -3.378832),  (0.886384,  0.985146)
(-0.516189,  0.852965,  -3.378832),  (0.929682,  0.941924)
(-0.515558,  0.999999,  3.621163),  (0.013973,  0.111208)
(-0.515546,  0.852965,  3.621163),  (0.057271,  0.067986)
(-0.516189,  0.852965,  -3.378832),  (0.929682,  0.941924)
(-0.515546,  0.852965,  3.621163),  (0.057271,  0.067986)
(2.240231,  0.852965,  -3.378832),  (0.936699,  0.934034)
(2.240231,  0.852965,  -3.378832),  (0.936699,  0.934034)
(-0.515546,  0.852965,  3.621163),  (0.057271,  0.067986)
(2.240862,  0.852965,  3.621163),  (0.064288,  0.060097)
(2.240862,  0.852965,  3.621163),  (0.064288,  0.060097)
(-0.515558,  0.999999,  3.621163),  (0.100581,  0.010743)
(2.240853,  0.999999,  3.621163),  (0.107586,  0.016875)
(-0.515558,  0.999999,  3.621163),  (0.100581,  0.010743)
(2.240862,  0.852965,  3.621163),  (0.064288,  0.060097)
(-0.515546,  0.852965,  3.621163),  (0.057283,  0.053965)
(-0.516201,  0.999999,  -3.378832),  (0.987001,  0.898714)
(2.240231,  0.852965,  -3.378832),  (0.936699,  0.934034)
(2.240219,  1.000000,  -3.378832),  (0.979996,  0.890812)
(2.240231,  0.852965,  -3.378832),  (0.936699,  0.934034)
(-0.516201,  0.999999,  -3.378832),  (0.987001,  0.898714)
(-0.516189,  0.852965,  -3.378832),  (0.943703,  0.941936)
(-0.515558,  0.999999,  3.621163),  (0.114602,  0.010755)
(2.240219,  1.000000,  -3.378832),  (0.979996,  0.890812)
(2.240853,  0.999999,  3.621163),  (0.107586,  0.016875)
(2.240219,  1.000000,  -3.378832),  (0.979996,  0.890812)
(-0.515558,  0.999999,  3.621163),  (0.114602,  0.010755)
(-0.516201,  0.999999,  -3.378832),  (0.987013,  0.884693)
(2.240231,  0.852965,  -3.378832),  (0.882517,  0.982156)
(2.240853,  0.999999,  3.621163),  (0.053404,  0.064996)
(2.240219,  1.000000,  -3.378832),  (0.925815,  0.938934)
(2.240853,  0.999999,  3.621163),  (0.053404,  0.064996)
(2.240231,  0.852965,  -3.378832),  (0.882517,  0.982156)
(2.240862,  0.852965,  3.621163),  (0.010107,  0.108218)
(89.483803,  1.000000,  3.621158),  (0.013973,  0.111208)
(89.483200,  0.852966,  -3.378836),  (0.929682,  0.941924)
(89.483803,  0.852965,  3.621159),  (0.057271,  0.067986)
(89.483200,  0.852966,  -3.378836),  (0.929682,  0.941924)
(89.483803,  1.000000,  3.621158),  (0.013973,  0.111208)
(89.483200,  1.000000,  -3.378836),  (0.886384,  0.985146)
(89.483200,  0.852966,  -3.378836),  (0.929682,  0.941924)
(86.727394,  0.852965,  3.621159),  (0.064288,  0.060097)
(89.483803,  0.852965,  3.621159),  (0.057271,  0.067986)
(86.727394,  0.852965,  3.621159),  (0.064288,  0.060097)
(89.483200,  0.852966,  -3.378836),  (0.929682,  0.941924)
(86.726791,  0.852966,  -3.378836),  (0.936699,  0.934034)
(86.727394,  0.852965,  3.621159),  (0.064288,  0.060097)
(86.727386,  1.000000,  3.621158),  (0.107586,  0.016875)
(89.483803,  1.000000,  3.621158),  (0.100581,  0.010743)
(89.483803,  1.000000,  3.621158),  (0.100581,  0.010743)
(89.483803,  0.852965,  3.621159),  (0.057283,  0.053965)
(86.727394,  0.852965,  3.621159),  (0.064288,  0.060097)
(86.726791,  1.000000,  -3.378836),  (0.979996,  0.890812)
(89.483200,  0.852966,  -3.378836),  (0.943703,  0.941936)
(89.483200,  1.000000,  -3.378836),  (0.987001,  0.898714)
(89.483200,  0.852966,  -3.378836),  (0.943703,  0.941936)
(86.726791,  1.000000,  -3.378836),  (0.979996,  0.890812)
(86.726791,  0.852966,  -3.378836),  (0.936699,  0.934034)
(86.727386,  1.000000,  3.621158),  (0.107586,  0.016875)
(89.483200,  1.000000,  -3.378836),  (0.987013,  0.884693)
(89.483803,  1.000000,  3.621158),  (0.114602,  0.010755)
(89.483200,  1.000000,  -3.378836),  (0.987013,  0.884693)
(86.727386,  1.000000,  3.621158),  (0.107586,  0.016875)
(86.726791,  1.000000,  -3.378836),  (0.979996,  0.890812)
(86.727386,  1.000000,  3.621158),  (0.053404,  0.064996)
(86.726791,  0.852966,  -3.378836),  (0.882517,  0.982156)
(86.726791,  1.000000,  -3.378836),  (0.925815,  0.938934)
(86.726791,  0.852966,  -3.378836),  (0.882517,  0.982156)
(86.727386,  1.000000,  3.621158),  (0.053404,  0.064996)
(86.727394,  0.852965,  3.621159),  (0.010107,  0.108218)
(2.167438,  0.947360,  3.518690),  (0.252798,  0.881058)
(86.800766,  0.845418,  3.518686),  (0.204870,  0.423069)
(86.800766,  0.947360,  3.518685),  (0.252798,  0.423069)
(86.800766,  0.845418,  3.518686),  (0.204870,  0.423069)
(2.167438,  0.947360,  3.518690),  (0.252798,  0.881058)
(2.167441,  0.845418,  3.518691),  (0.204870,  0.881058)
(2.167441,  0.845418,  3.518691),  (0.265524,  0.881058)
(86.800766,  0.845418,  3.583021),  (0.252700,  0.423069)
(86.800766,  0.845418,  3.518686),  (0.265524,  0.423069)
(86.800766,  0.845418,  3.583021),  (0.252700,  0.423069)
(2.167441,  0.845418,  3.518691),  (0.265524,  0.881058)
(2.167450,  0.845418,  3.583026),  (0.252700,  0.881058)
(2.167438,  0.947360,  3.518690),  (0.191949,  0.881058)
(86.800766,  0.947360,  3.583020),  (0.204772,  0.423069)
(2.167441,  0.947360,  3.583025),  (0.204773,  0.881058)
(86.800766,  0.947360,  3.583020),  (0.204772,  0.423069)
(2.167438,  0.947360,  3.518690),  (0.191949,  0.881058)
(86.800766,  0.947360,  3.518685),  (0.191949,  0.423069)
(86.800766,  0.947360,  3.583020),  (0.204772,  0.423069)
(2.167450,  0.845418,  3.583026),  (0.252700,  0.881058)
(2.167441,  0.947360,  3.583025),  (0.204773,  0.881058)
(2.167450,  0.845418,  3.583026),  (0.252700,  0.881058)
(86.800766,  0.947360,  3.583020),  (0.204772,  0.423069)
(86.800766,  0.845418,  3.583021),  (0.252700,  0.423069)
(88.967964,  0.857485,  3.598089),  (0.034908,  0.301715)
(88.967949,  0.857485,  3.298398),  (0.101151,  0.301715)
(88.967964,  0.763008,  3.298398),  (0.101151,  0.341254)
(88.967964,  0.857485,  3.598089),  (0.034908,  0.301715)
(88.967964,  0.763008,  3.298398),  (0.101151,  0.341254)
(88.967987,  0.763008,  3.598089),  (0.034908,  0.341254)
(88.967949,  0.857485,  3.298398),  (0.101151,  0.301715)
(85.548515,  0.763008,  3.298398),  (0.115312,  0.341254)
(88.967964,  0.763008,  3.298398),  (0.101151,  0.341254)
(85.548515,  0.763008,  3.298398),  (0.115312,  0.341254)
(88.967949,  0.857485,  3.298398),  (0.101151,  0.301715)
(85.548492,  0.857485,  3.298398),  (0.115312,  0.301715)
(85.548538,  0.857485,  3.598089),  (0.034908,  0.287554)
(88.967949,  0.857485,  3.298398),  (0.101151,  0.301715)
(88.967964,  0.857485,  3.598089),  (0.034908,  0.301715)
(88.967949,  0.857485,  3.298398),  (0.101151,  0.301715)
(85.548538,  0.857485,  3.598089),  (0.034908,  0.287554)
(85.548492,  0.857485,  3.298398),  (0.101151,  0.287554)
(88.967987,  0.744771,  3.565472),  (0.034908,  0.348886)
(85.548576,  0.000000,  3.565470),  (0.020747,  0.660576)
(85.548538,  0.744771,  3.565472),  (0.020747,  0.348886)
(85.548576,  0.000000,  3.565470),  (0.020747,  0.660576)
(88.967987,  0.744771,  3.565472),  (0.034908,  0.348886)
