(-4.386718,  135.940842,  -55.859592)
(-0.269145,  145.198090,  -26.397627)
(-4.510270,  135.663071,  -56.743622)
(-0.269094,  145.198212,  -26.397259)
(-4.771292,  135.076248,  -58.611286)
(-0.269094,  145.198212,  -26.397259)
(-4.904706,  134.776291,  -59.565884)
(-0.276690,  145.181122,  -26.451611)
(89.881340,  6.917938,  15.078547)
(132.943451,  -47.596142,  8.600930)
(132.943451,  -47.596142,  8.600930)
(132.943451,  -47.596142,  8.600930)
(132.943451,  -47.596142,  8.600930)
(132.943451,  -47.596142,  8.600930)
(90.696594,  5.885880,  14.955912)
(89.688492,  7.162071,  15.107555)
(103.731407,  -10.615423,  12.995151)
(132.943451,  -47.596142,  8.600930)
(132.943451,  -47.596142,  8.600930)
(132.943451,  -47.596142,  8.600930)
(132.943451,  -47.596142,  8.600930)
(132.943451,  -47.596142,  8.600930)
(132.943451,  -47.596142,  8.600930)
(132.943451,  -47.596142,  8.600930)
(132.943451,  -47.596142,  8.600930)
(132.943451,  -47.596142,  8.600930)
(132.943451,  -47.596142,  8.600930)
(132.943451,  -47.596142,  8.600930)
(132.943451,  -47.596142,  8.600930)
(132.943451,  -47.596142,  8.600930)
(89.572174,  7.309322,  15.125051)
(126.177422,  -39.030743,  9.618711)
(132.943451,  -47.596142,  8.600930)
(132.943451,  -47.596142,  8.600930)
(-0.443525,  144.806061,  -27.645346)
(-4.904706,  134.776291,  -59.565884)
(-0.286322,  145.159470,  -26.520525)
(-4.904706,  134.776291,  -59.565884)
(-0.269142,  145.198105,  -26.397602)
(-4.904706,  134.776291,  -59.565884)
(-0.269093,  145.198212,  -26.397251)
(-4.904706,  134.776291,  -59.565884)
(-0.269530,  145.197235,  -26.400381)
(-4.904706,  134.776291,  -59.565884)
(-0.276131,  145.182373,  -26.447613)
(-4.904706,  134.776291,  -59.565884)
(-0.269223,  145.197906,  -26.398184)
(-4.904706,  134.776291,  -59.565884)
(-0.269095,  145.198212,  -26.397270)
(-4.904706,  134.776291,  -59.565884)
(-0.269093,  145.198212,  -26.397251)
(-4.904706,  134.776291,  -59.565884)
(-0.269951,  145.196289,  -26.403391)
(-4.904706,  134.776291,  -59.565884)
(-0.269142,  145.198105,  -26.397608)
(-4.904706,  134.776291,  -59.565884)
(-0.277899,  145.178421,  -26.460262)
(-4.904706,  134.776291,  -59.565884)
(3.892712,  115.774437,  28.013378)
(3.892712,  115.774437,  28.013378)
(3.892712,  115.774437,  28.013378)
(3.892712,  115.774437,  28.013378)
(3.892712,  115.774437,  28.013378)
(3.892712,  115.774437,  28.013378)
(3.892712,  115.774437,  28.013378)
(3.892712,  115.774437,  28.013378)
(3.892712,  115.774437,  28.013378)
(3.892712,  115.774437,  28.013378)
(3.892712,  115.774437,  28.013378)
(3.892712,  115.774437,  28.013378)
(3.892712,  115.774437,  28.013378)
(3.892712,  115.774437,  28.013378)
(3.892712,  115.774437,  28.013378)
(3.892712,  115.774437,  28.013378)
(3.892712,  115.774437,  28.013378)
