-95.055443,  -12.903500,  28.248205,  -0.000000,  -5.002462,  96.133606,  27.079554,  87.311897,  -30.650234,  24.327484,  -92.025734,  -11.323071,  0.000000,  0.000000,  0.000000,  1.000000
-94.651543,  -10.045341,  30.662273,  -2.295606,  -10.293593,  99.465454,  0.810791,  104.414612,  -30.579836,  -2.388827,  -95.179626,  -6.995072,  0.000000,  0.000000,  0.000000,  1.000000
-97.957138,  -3.546160,  19.794474,  -3.892715,  -4.267713,  99.856606,  -3.230433,  120.228638,  -19.651552,  -4.009214,  -97.968033,  -7.374872,  0.000000,  0.000000,  0.000000,  1.000000
36.240753,  78.579254,  50.118904,  23.599655,  87.173912,  -47.603756,  11.600818,  140.644547,  32.974335,  39.486412,  -85.752594,  -11.073622,  0.000000,  0.000000,  0.000000,  1.000000
39.394672,  -74.474968,  53.865917,  45.913670,  81.177406,  0.705993,  -58.392773,  127.126587,  43.107700,  66.730637,  60.735012,  0.139276,  0.000000,  0.000000,  0.000000,  1.000000
-68.098724,  -25.101202,  68.793098,  20.698574,  35.651932,  70.692284,  61.086224,  127.365608,  -63.964806,  66.125038,  -39.191528,  22.732355,  0.000000,  0.000000,  0.000000,  1.000000
-49.082138,  -72.016792,  49.035923,  17.923277,  84.479401,  -25.571394,  47.003429,  130.839111,  -21.311209,  64.495583,  73.390358,  23.877678,  0.000000,  0.000000,  0.000000,  1.000000
-74.996521,  -51.327938,  -41.724823,  12.909018,  6.179336,  -68.238701,  72.837379,  129.058670,  -65.858414,  52.047222,  54.348404,  28.368261,  0.000000,  0.000000,  0.000000,  1.000000
-75.517426,  -22.235191,  -61.666092,  10.597208,  7.821779,  -96.455811,  25.200823,  125.985207,  -65.084000,  14.207647,  74.580185,  30.712465,  0.000000,  0.000000,  0.000000,  1.000000
26.204155,  -91.019417,  -32.074944,  16.642977,  -86.823059,  -36.744900,  33.339924,  128.579590,  -42.131729,  19.112045,  -88.654594,  23.945524,  0.000000,  0.000000,  0.000000,  1.000000
12.937816,  -79.145287,  -59.737968,  12.843414,  -91.648209,  -32.544609,  23.268732,  127.045700,  -37.857624,  51.738384,  -76.745850,  24.743343,  0.000000,  0.000000,  0.000000,  1.000000
-74.232315,  -66.986221,  1.550977,  19.179201,  17.624498,  -17.287270,  96.904648,  130.672089,  -64.644653,  72.207985,  24.638723,  25.043810,  0.000000,  0.000000,  0.000000,  1.000000
-77.762604,  -40.128414,  -48.401245,  14.611602,  8.030792,  -82.691849,  55.655586,  129.493317,  -62.357616,  39.392284,  67.526031,  29.967468,  0.000000,  0.000000,  0.000000,  1.000000
-82.224487,  7.407014,  -56.429264,  12.623614,  9.709462,  -95.870277,  -26.731960,  125.396713,  -56.078957,  -27.459221,  78.109718,  31.918987,  0.000000,  0.000000,  0.000000,  1.000000
-76.449257,  -61.953148,  17.813263,  20.313435,  29.932449,  -9.642113,  94.926613,  130.038437,  -57.092472,  77.902695,  25.915422,  25.910650,  0.000000,  0.000000,  0.000000,  1.000000
-77.111984,  -48.029110,  -41.796391,  15.989251,  25.252071,  -83.333473,  49.171627,  129.365448,  -58.447094,  27.362797,  76.388496,  31.348083,  0.000000,  0.000000,  0.000000,  1.000000
-80.450409,  -1.198423,  -59.382530,  13.836749,  22.289072,  -93.281715,  -28.314255,  125.630722,  -55.053753,  -36.014771,  75.312721,  32.574390,  0.000000,  0.000000,  0.000000,  1.000000
-80.713135,  -55.197506,  20.943277,  21.377735,  38.113018,  -21.625736,  89.887199,  129.179855,  -45.086369,  80.532967,  38.492245,  26.636379,  0.000000,  0.000000,  0.000000,  1.000000
-78.952446,  -60.899876,  -7.597147,  17.248823,  48.731548,  -69.733643,  52.558933,  127.562202,  -37.306099,  37.794403,  84.733894,  32.660450,  0.000000,  0.000000,  0.000000,  1.000000
-80.164841,  -48.506748,  -34.938477,  15.551154,  49.438160,  -86.652504,  6.870185,  125.618279,  -33.607578,  -11.765437,  93.445717,  33.714020,  0.000000,  0.000000,  0.000000,  1.000000
-26.204874,  -92.642509,  27.030785,  -28.238951,  -2.729391,  -27.286919,  -96.166306,  138.430283,  96.466812,  -25.938061,  4.621933,  -21.482674,  0.000000,  0.000000,  0.000000,  1.000000
96.418007,  18.957829,  18.551434,  -56.015965,  16.923683,  9.885809,  -98.060402,  130.248856,  -20.424091,  97.687546,  6.323348,  -29.259714,  0.000000,  0.000000,  0.000000,  1.000000
-79.285400,  -25.452785,  -55.371208,  -49.686028,  -60.920349,  35.472137,  70.925476,  133.549683,  1.588842,  89.965919,  -43.630192,  3.357700,  0.000000,  0.000000,  0.000000,  1.000000
14.682382,  31.504166,  93.765190,  -48.654438,  94.696030,  -31.869621,  -4.120260,  136.229462,  28.584555,  89.396873,  -34.512428,  6.940167,  0.000000,  0.000000,  0.000000,  1.000000
-89.128166,  44.474957,  8.839796,  -46.460930,  -45.316513,  -88.053261,  -13.893371,  134.010513,  1.604670,  -16.388802,  98.634773,  13.164515,  0.000000,  0.000000,  0.000000,  1.000000
-89.785057,  12.751515,  42.142990,  -44.457397,  -44.025372,  -27.367640,  -85.514709,  130.043839,  0.629132,  -95.333061,  30.185970,  12.426217,  0.000000,  0.000000,  0.000000,  1.000000
-21.118938,  62.125546,  75.461212,  -47.053791,  75.723679,  -38.417377,  52.820576,  134.186157,  61.805325,  68.297195,  -38.930431,  6.830371,  0.000000,  0.000000,  0.000000,  1.000000
-29.136881,  31.665991,  90.267876,  -44.460392,  81.137939,  -41.803349,  40.854534,  132.582458,  50.672028,  85.145302,  -13.512955,  9.681398,  0.000000,  0.000000,  0.000000,  1.000000
-83.669098,  37.096279,  -40.290657,  -50.225166,  -54.212814,  -45.655708,  70.544395,  135.551895,  7.774361,  80.866600,  58.310680,  7.137187,  0.000000,  0.000000,  0.000000,  1.000000
-86.990837,  42.441792,  25.125267,  -47.695686,  -48.946415,  -80.556717,  -33.389324,  132.438766,  6.069066,  -41.343575,  90.850746,  12.651244,  0.000000,  0.000000,  0.000000,  1.000000
-90.089905,  -2.690498,  43.319252,  -45.592728,  -43.383465,  2.609050,  -90.061363,  128.447250,  1.292877,  -99.929657,  -3.517710,  10.602698,  0.000000,  0.000000,  0.000000,  1.000000
-79.638008,  31.828917,  -51.426613,  -51.436039,  -60.372299,  -46.898708,  64.464569,  134.591660,  -3.600046,  82.385780,  56.565067,  6.995721,  0.000000,  0.000000,  0.000000,  1.000000
-79.088509,  54.430309,  27.970255,  -49.214573,  -60.950554,  -65.969414,  -43.966434,  131.318405,  -5.479258,  -51.820457,  85.349846,  12.745762,  0.000000,  0.000000,  0.000000,  1.000000
-82.444023,  1.388438,  56.577721,  -46.775185,  -56.224758,  9.402911,  -82.160461,  128.361877,  -6.460705,  -99.547150,  -6.971508,  10.423335,  0.000000,  0.000000,  0.000000,  1.000000
-77.975754,  26.196669,  -56.863937,  -52.485344,  -60.476723,  -55.012886,  57.585873,  133.479523,  -16.196930,  79.292496,  58.739601,  6.697313,  0.000000,  0.000000,  0.000000,  1.000000
-71.302193,  63.661915,  29.379406,  -50.525776,  -65.058212,  -44.448845,  -61.576881,  129.364441,  -26.142229,  -63.019417,  73.110313,  12.628572,  0.000000,  0.000000,  0.000000,  1.000000
-73.960487,  7.571476,  66.876823,  -48.751118,  -62.291313,  29.928637,  -72.277596,  128.125381,  -25.487823,  -95.115341,  -17.419020,  10.871818,  0.000000,  0.000000,  0.000000,  1.000000
99.461525,  5.670447,  8.674710,  -4.904724,  -1.686867,  91.445099,  -40.434307,  148.725861,  -10.225393,  40.070236,  91.048386,  -8.519030,  0.000000,  0.000000,  0.000000,  1.000000
-99.928207,  1.571493,  -3.447394,  -4.366537,  0.883346,  98.148010,  19.135447,  157.405029,  3.684251,  19.091232,  -98.091492,  -4.715924,  0.000000,  0.000000,  0.000000,  1.000000
-89.116608,  16.800234,  -42.142208,  9.593012,  -40.410217,  -71.617050,  56.903347,  88.641296,  -20.621151,  67.740204,  70.611679,  -3.677900,  0.000000,  0.000000,  0.000000,  1.000000
-93.905510,  18.639929,  -28.883745,  17.263933,  -16.220108,  -98.106956,  -10.578712,  55.941223,  -30.308729,  -5.248922,  95.151848,  27.252008,  0.000000,  0.000000,  0.000000,  1.000000
-93.439972,  32.571007,  14.424443,  26.398073,  -2.449742,  -46.272430,  88.616241,  7.865791,  35.538170,  82.450043,  44.034901,  24.679874,  0.000000,  0.000000,  0.000000,  1.000000
93.439888,  35.265385,  5.030267,  30.607740,  2.449312,  7.727447,  -99.670776,  1.885280,  -35.538425,  93.255844,  6.356932,  35.336193,  0.000000,  0.000000,  0.000000,  1.000000
-88.897308,  -40.923149,  -20.556349,  -12.355340,  36.808926,  -90.554504,  21.093174,  87.796013,  -27.246719,  11.184602,  95.564583,  -10.735766,  0.000000,  0.000000,  0.000000,  1.000000
-93.375084,  15.107498,  -32.447010,  -31.143311,  9.340685,  -77.228165,  -62.837292,  46.222111,  -34.551308,  -61.705910,  70.701294,  -5.600876,  0.000000,  0.000000,  0.000000,  1.000000
-70.951866,  -62.226410,  -33.070446,  -23.738714,  -2.349652,  -44.813908,  89.365280,  8.370484,  -70.429321,  64.184059,  30.334791,  -35.844620,  0.000000,  0.000000,  0.000000,  1.000000
70.952148,  -70.294876,  -4.936871,  -31.781181,  2.349032,  9.361693,  -99.532913,  2.578500,  70.429077,  70.505653,  8.293430,  -27.549137,  0.000000,  0.000000,  0.000000,  1.000000
99.999992,  0.000000,  0.000000,  0.000000,  0.000000,  -0.000003,  -99.999992,  -5.044329,  0.000000,  99.999992,  -0.000003,  -0.000000,  0.000000,  0.000000,  0.000000,  1.000000
99.999992,  0.000000,  -0.000009,  26.400242,  0.000009,  0.000003,  99.999992,  7.866258,  0.000000,  -99.999992,  0.000003,  24.679462,  0.000000,  0.000000,  0.000000,  1.000000
