(0.195615,  1.504296,  0.351969),  (-0.158828,  -2.188749)
(0.195615,  1.504296,  -1.652611),  (-0.158828,  3.188750)
(0.195615,  1.037558,  -1.652611),  (1.158828,  3.188750)
(0.195615,  1.037558,  -1.652611),  (1.158828,  3.188750)
(0.195615,  1.037558,  0.351969),  (1.158828,  -2.188749)
(0.195615,  1.504296,  0.351969),  (-0.158828,  -2.188749)
(0.214913,  1.037558,  0.351969),  (0.483750,  -2.188749)
(0.195615,  1.037558,  0.351969),  (0.428750,  -2.188749)
(0.195615,  1.037558,  -1.652611),  (0.428750,  3.188750)
(0.195615,  1.037558,  -1.652611),  (0.428750,  3.188750)
(0.214913,  1.037558,  -1.652611),  (0.483750,  3.188750)
(0.214913,  1.037558,  0.351969),  (0.483750,  -2.188749)
(0.214913,  1.037558,  0.351969),  (0.483750,  1.158828)
(0.214913,  1.504296,  0.351969),  (0.483750,  -0.158828)
(0.195615,  1.504296,  0.351969),  (0.428750,  -0.158828)
(0.195615,  1.504296,  0.351969),  (0.428750,  -0.158828)
(0.195615,  1.037558,  0.351969),  (0.428750,  1.158828)
(0.214913,  1.037558,  0.351969),  (0.483750,  1.158828)
(0.195615,  1.504296,  0.351969),  (0.571250,  -2.188749)
(0.214913,  1.504296,  0.351969),  (0.516250,  -2.188749)
(0.214913,  1.504296,  -1.652611),  (0.516250,  3.188750)
(0.214913,  1.504296,  -1.652611),  (0.516250,  3.188750)
(0.195615,  1.504296,  -1.652611),  (0.571250,  3.188750)
(0.195615,  1.504296,  0.351969),  (0.571250,  -2.188749)
(0.214913,  1.504296,  -1.652611),  (0.516250,  -0.158828)
(0.214913,  1.037558,  -1.652611),  (0.516250,  1.158828)
(0.195615,  1.037558,  -1.652611),  (0.571250,  1.158828)
(0.195615,  1.037558,  -1.652611),  (0.571250,  1.158828)
(0.195615,  1.504296,  -1.652611),  (0.571250,  -0.158828)
(0.214913,  1.504296,  -1.652611),  (0.516250,  -0.158828)
(0.214913,  1.442737,  -0.832000),  (0.985040,  0.987375)
(0.214913,  1.442737,  -0.583908),  (0.985040,  0.321842)
(0.214913,  1.442737,  -0.803374),  (0.985040,  0.910582)
(0.214913,  1.442737,  -0.832000),  (0.985040,  0.987375)
(0.214913,  1.442737,  -0.803374),  (0.985040,  0.910582)
(0.214913,  1.442737,  -0.812916),  (0.985040,  0.936180)
(0.214913,  1.099145,  -0.832000),  (0.015040,  0.987375)
(0.214913,  1.442737,  -0.832000),  (0.985040,  0.987375)
