(-0.057162,  1.378374,  0.358241),  (0.811198,  0.423849)
(-0.057162,  1.378374,  0.175868),  (0.689594,  0.423849)
(0.057162,  1.378374,  0.358241),  (0.811198,  0.468764)
(0.057162,  1.378374,  0.358241),  (0.811198,  0.468764)
(-0.057162,  1.378374,  0.175868),  (0.689594,  0.423849)
(0.057162,  1.378374,  0.175868),  (0.689594,  0.468764)
(-0.057162,  0.963030,  0.147673),  (0.680688,  0.325832)
(-0.057162,  0.522913,  0.147673),  (0.384235,  0.325832)
(0.057162,  0.963030,  0.147673),  (0.680688,  0.370748)
(0.057162,  0.963030,  0.147673),  (0.680688,  0.370748)
(-0.057162,  0.522913,  0.147673),  (0.384235,  0.325832)
(0.057162,  0.522913,  0.147673),  (0.384235,  0.370748)
(0.097896,  0.472405,  0.227175),  (0.138897,  0.383421)
(0.097896,  1.378374,  0.306935),  (0.086094,  0.993663)
(0.097896,  1.378374,  0.227175),  (0.138897,  0.993663)
(0.097896,  1.378374,  0.306935),  (0.086094,  0.993663)
(0.097896,  0.472405,  0.227175),  (0.138897,  0.383421)
(0.097896,  0.472405,  0.306935),  (0.086094,  0.383421)
(0.049708,  0.836164,  0.426715),  (0.840832,  0.646799)
(0.049708,  0.616645,  0.426715),  (0.840832,  0.498936)
(-0.049708,  0.836164,  0.426715),  (0.801773,  0.646799)
(-0.049708,  0.836164,  0.426715),  (0.801773,  0.646799)
(0.049708,  0.616645,  0.426715),  (0.840832,  0.498936)
(-0.049708,  0.616645,  0.426715),  (0.801773,  0.498936)
(-0.097896,  0.472405,  0.306935),  (0.308855,  0.383421)
(-0.097896,  1.378374,  0.227175),  (0.256052,  0.993663)
(-0.097896,  1.378374,  0.306935),  (0.308855,  0.993663)
(-0.097896,  1.378374,  0.227175),  (0.256052,  0.993663)
(-0.097896,  0.472405,  0.306935),  (0.308855,  0.383421)
(-0.097896,  0.472405,  0.227175),  (0.256052,  0.383421)
(-0.046978,  0.226452,  0.181910),  (0.853505,  0.494277)
(-0.027281,  0.138305,  0.171840),  (0.861243,  0.553640)
(0.046978,  0.226452,  0.181910),  (0.890418,  0.494277)
(0.046978,  0.226452,  0.181910),  (0.890418,  0.494277)
(-0.027281,  0.138305,  0.171840),  (0.861243,  0.553640)
(0.027281,  0.138305,  0.171840),  (0.882680,  0.553640)
(-0.057162,  0.472405,  0.175868),  (0.521444,  0.477327)
(-0.057162,  0.472405,  0.358241),  (0.401286,  0.465434)
(-0.057162,  0.402418,  0.341846),  (0.407535,  0.513420)
(-0.057162,  0.472405,  0.175868),  (0.521444,  0.477327)
(-0.057162,  0.402418,  0.341846),  (0.407535,  0.513420)
(-0.057162,  0.402418,  0.175868),  (0.516892,  0.524244)
(-0.027281,  0.080798,  0.109409),  (0.813512,  0.226180)
(-0.027281,  0.000000,  0.171840),  (0.854843,  0.171756)
(-0.027281,  0.000000,  0.109409),  (0.813512,  0.171756)
(-0.027281,  0.000000,  0.171840),  (0.854843,  0.171756)
(-0.027281,  0.080798,  0.109409),  (0.813512,  0.226180)
(-0.027281,  0.138305,  0.171840),  (0.854843,  0.264915)
(-0.057162,  0.402418,  0.175868),  (0.516892,  0.524244)
(-0.057162,  0.402418,  0.341846),  (0.407535,  0.513420)
(-0.057162,  0.332432,  0.323655),  (0.414968,  0.561523)
(-0.057162,  0.402418,  0.175868),  (0.516892,  0.524244)
(-0.057162,  0.332432,  0.323655),  (0.414968,  0.561523)
(-0.057162,  0.332432,  0.168446),  (0.517229,  0.571645)
(0.057162,  0.332432,  0.168446),  (0.625310,  0.887453)
(0.057162,  0.228452,  0.314940),  (0.522027,  0.827301)
(0.057162,  0.332432,  0.323655),  (0.523049,  0.897574)
(0.057162,  0.228452,  0.314940),  (0.522027,  0.827301)
(0.057162,  0.332432,  0.168446),  (0.625310,  0.887453)
(0.057162,  0.228452,  0.151781),  (0.629526,  0.816661)
(-0.047638,  0.603080,  -0.048811),  (0.172625,  0.234903)
(-0.047638,  0.687526,  0.184929),  (0.006337,  0.237400)
(-0.047638,  0.595354,  0.217700),  (0.007960,  0.302570)
(-0.047638,  0.603080,  -0.048811),  (0.172625,  0.234903)
(-0.047638,  0.595354,  0.217700),  (0.007960,  0.302570)
(-0.047638,  0.493430,  -0.006734),  (0.172625,  0.313159)
(-0.046978,  0.226452,  0.292336),  (0.717536,  0.807310)
(-0.046978,  0.000496,  0.292336),  (0.717536,  0.655110)
(-0.046978,  0.226452,  0.181910),  (0.644431,  0.807310)
(-0.046978,  0.226452,  0.181910),  (0.644431,  0.807310)
(-0.046978,  0.000496,  0.292336),  (0.717536,  0.655110)
(-0.046978,  0.000496,  0.181910),  (0.644431,  0.655110)
(-0.057162,  0.228452,  0.151781),  (0.367361,  0.096414)
(-0.057162,  0.228452,  0.314940),  (0.367361,  0.205467)
(-0.046978,  0.226452,  0.292336),  (0.371362,  0.190311)
(-0.046978,  0.226452,  0.292336),  (0.371362,  0.190311)
(-0.046978,  0.226452,  0.181910),  (0.371362,  0.116504)
(-0.057162,  0.228452,  0.151781),  (0.367361,  0.096414)
(-0.057162,  0.228452,  0.314940),  (0.367361,  0.205467)
(0.057162,  0.228452,  0.314940),  (0.412276,  0.205467)
(0.046978,  0.226452,  0.292336),  (0.408275,  0.190311)
(0.046978,  0.226452,  0.292336),  (0.408275,  0.190311)
(-0.046978,  0.226452,  0.292336),  (0.371362,  0.190311)
(-0.057162,  0.228452,  0.314940),  (0.367361,  0.205467)
(0.057162,  0.228452,  0.314940),  (0.412276,  0.205467)
(0.057162,  0.228452,  0.151781),  (0.412276,  0.096414)
(0.046978,  0.226452,  0.181910),  (0.408275,  0.116504)
(0.046978,  0.226452,  0.181910),  (0.408275,  0.116504)
(0.046978,  0.226452,  0.292336),  (0.408275,  0.190311)
(0.057162,  0.228452,  0.314940),  (0.412276,  0.205467)
(0.057162,  0.228452,  0.151781),  (0.412276,  0.096414)
(-0.057162,  0.228452,  0.151781),  (0.367361,  0.096414)
(-0.046978,  0.226452,  0.181910),  (0.371362,  0.116504)
(-0.046978,  0.226452,  0.181910),  (0.371362,  0.116504)
(0.046978,  0.226452,  0.181910),  (0.408275,  0.116504)
(0.057162,  0.228452,  0.151781),  (0.412276,  0.096414)
(0.030713,  0.076571,  0.310462),  (0.529332,  0.199076)
(0.030713,  0.000483,  0.310462),  (0.580583,  0.199076)
(-0.030713,  0.076571,  0.310462),  (0.529332,  0.174944)
(-0.030713,  0.076571,  0.310462),  (0.529332,  0.174944)
(0.030713,  0.000483,  0.310462),  (0.580583,  0.199076)
