(-5.000000,  0.046438,  -0.750000),  (0.538462,  0.999859)
(5.000000,  0.000000,  -0.750000),  (0.555068,  0.048207)
(5.000000,  0.046438,  -0.750000),  (0.538462,  0.048352)
(5.000000,  0.000000,  -0.750000),  (0.555068,  0.048207)
(-5.000000,  0.046438,  -0.750000),  (0.538462,  0.999859)
(-5.000000,  0.000000,  -0.750000),  (0.555068,  0.999714)
(5.000000,  0.046438,  -0.750000),  (0.568883,  0.808579)
(5.000000,  0.003498,  -0.625224),  (0.579733,  0.792691)
(5.000000,  0.063927,  -0.625224),  (0.564464,  0.792691)
(5.000000,  0.003498,  -0.625224),  (0.579733,  0.792691)
(5.000000,  0.046438,  -0.750000),  (0.568883,  0.808579)
(5.000000,  0.000000,  -0.750000),  (0.580617,  0.808579)
(-5.000000,  0.046438,  0.750000),  (0.568883,  0.999859)
(-5.000000,  0.003498,  0.625224),  (0.579733,  0.983971)
(-5.000000,  0.063927,  0.625224),  (0.564464,  0.983971)
(-5.000000,  0.003498,  0.625224),  (0.579733,  0.983971)
(-5.000000,  0.046438,  0.750000),  (0.568883,  0.999859)
(-5.000000,  0.000000,  0.750000),  (0.580617,  0.999859)
(5.000000,  0.046438,  0.750000),  (0.000141,  0.000141)
(-5.000000,  0.046438,  0.750000),  (0.000141,  0.998279)
(-5.000000,  0.063927,  0.625224),  (0.017562,  0.998356)
(5.000000,  0.046438,  0.750000),  (0.000141,  0.000141)
(-5.000000,  0.063927,  0.625224),  (0.017562,  0.998356)
(5.000000,  0.063927,  0.625224),  (0.017562,  0.000218)
(5.000000,  0.046438,  0.750000),  (0.521575,  0.999859)
(-5.000000,  0.000000,  0.750000),  (0.538180,  0.048207)
(-5.000000,  0.046438,  0.750000),  (0.521575,  0.048352)
(-5.000000,  0.000000,  0.750000),  (0.538180,  0.048207)
(5.000000,  0.046438,  0.750000),  (0.521575,  0.999859)
(5.000000,  0.000000,  0.750000),  (0.538180,  0.999714)
(5.000000,  0.063927,  -0.625224),  (0.244031,  0.001643)
(-5.000000,  0.063927,  -0.625224),  (0.244031,  0.999782)
(-5.000000,  0.046438,  -0.750000),  (0.261452,  0.999859)
