(297.679993,  1800.000000,  0.000000),  (0.011953,  0.229087)
(297.679993,  -1800.000000,  0.000000),  (0.550691,  0.229087)
(-297.679993,  -1800.000000,  0.000000),  (0.550691,  0.010000)
(-297.679993,  -1800.000000,  0.000000),  (0.550691,  0.010000)
(-297.679993,  1800.000000,  0.000000),  (0.011953,  0.010000)
(297.679993,  1800.000000,  0.000000),  (0.011953,  0.229087)
(-297.679993,  1800.000000,  335.404999),  (0.011953,  0.229089)
(-297.679993,  -1800.000000,  335.404999),  (0.550691,  0.229089)
(297.679993,  1800.000000,  335.404999),  (0.011953,  0.010002)
(297.679993,  1800.000000,  335.404999),  (0.011953,  0.010002)
(-297.679993,  -1800.000000,  335.404999),  (0.550691,  0.229089)
(297.679993,  -1800.000000,  335.404999),  (0.550691,  0.010002)
(297.679993,  -1800.000000,  335.404999),  (0.857842,  0.010359)
(-297.679993,  -1800.000000,  335.404999),  (0.638755,  0.010359)
(-297.679993,  -1800.000000,  0.000000),  (0.638755,  0.242914)
(297.679993,  -1800.000000,  335.404999),  (0.857842,  0.010359)
(-297.679993,  -1800.000000,  0.000000),  (0.638755,  0.242914)
(297.679993,  -1800.000000,  0.000000),  (0.857842,  0.242914)
(297.679993,  1800.000000,  335.404999),  (0.550848,  0.277926)
(297.679993,  -1800.000000,  335.404999),  (0.012110,  0.277926)
(297.679993,  -1800.000000,  0.000000),  (0.012110,  0.510482)
(297.679993,  1800.000000,  335.404999),  (0.550848,  0.277926)
(297.679993,  -1800.000000,  0.000000),  (0.012110,  0.510482)
(297.679993,  1800.000000,  0.000000),  (0.550848,  0.510482)
(-297.679993,  1800.000000,  335.404999),  (0.858736,  0.278938)
(297.679993,  1800.000000,  335.404999),  (0.639649,  0.278938)
(297.679993,  1800.000000,  0.000000),  (0.639649,  0.511493)
(-297.679993,  1800.000000,  335.404999),  (0.858736,  0.278938)
(297.679993,  1800.000000,  0.000000),  (0.639649,  0.511493)
(-297.679993,  1800.000000,  0.000000),  (0.858736,  0.511493)
(-297.679993,  -1800.000000,  335.404999),  (0.550854,  0.277981)
(-297.679993,  1800.000000,  335.404999),  (0.012116,  0.277981)
(-297.679993,  1800.000000,  0.000000),  (0.012116,  0.510536)
(-297.679993,  -1800.000000,  335.404999),  (0.550854,  0.277981)
(-297.679993,  1800.000000,  0.000000),  (0.012116,  0.510536)
(-297.679993,  -1800.000000,  0.000000),  (0.550854,  0.510536)
